Prolongacion Naranjal,Entrada Al Templo Huaca El Paraiso,Calle Uranio,El Sol de Naranjal,Avenida Josefina
Avenida Los Proceres,Auxiliar Avenida Angelica Gamarra,Avenida Angelica Gamarra,Auxiliar Avenida Tomas Valle,Avenida Tomas Valle,Avenida El Olivar,Calle Cesar Vallejo,Calle Las Retamas,Jiron Los Sauces,Jiron Pedro Genaro Delgado,Avenida German Aguirre,Torre Tagle,Domingo Nieto,Arnaldo Marquez,Ignacio Alvarez Thomas,Jiron Jose Maria Cordova,Avenida Jose Granda
Auxiliar Avenida Angelica Gamarra,Auxiliar Avenida Tomas Valle,Jiron Vizcardo Y Guzman,Avenida 12 De Octubre,Avenida Los Proceres
Avenida Angelica Gamarra,Calle Los Libertadores,Jiron Vizcardo Y Guzman,Avenida 12 De Octubre,Avenida Los Proceres
Auxiliar Avenida Tomas Valle,Jiron Las Codornices,Avenida Los Proceres
Avenida Tomas Valle,Jiron Las Codornices,Avenida Los Proceres,Calle Pedro Unanue,Avenida Universitaria
Avenida El Olivar,Avenida Los Proceres,Jiron Los Codornices,Margaritas
Jiron Los Codornices,Avenida Tomas Valle,Auxiliar Avenida Tomas Valle,El Jilguero,Avenida El Olivar,Margaritas,Los Tumbos,Avenida Condevilla,Calle Las Retamas
Calle Cesar Vallejo,Avenida Los Proceres,Calle Cesar Vallejo,Calle Los Quinuales,Jose Santos Chocano,Pedro Ruiz Gallo,Luis Alberto Sanchez
Calle Las Retamas,Avenida Los Proceres,Jiron Los Codornices,Margaritas
Jiron Los Sauces,Avenida Los Proceres,Calle Los Quinuales
Jiron Pedro Genaro Delgado,Avenida Los Proceres,Torre Tagle,Andres Avelino Caceres,Thomas Cochrane,Avenida Jose Granda
Avenida German Aguirre,Avenida Los Proceres,Jose Santos Chocano,Magnolias,Pedro Ruiz Gallo,Luis Alberto Sanchez,Ferre,Canta,Nicanor Asin,Jiron Leoncio Prado,Clemente Palma,Jiron Isolina Soto,Avenida Universitaria
Jose Santos Chocano,Avenida German Aguirre
Magnolias,Avenida German Aguirre
Pedro Ruiz Gallo,Avenida German Aguirre
Luis Alberto Sanchez,Avenida German Aguirre
Ferre,Avenida German Aguirre
Canta,Avenida German Aguirre
Nicanor Asin,Avenida German Aguirre
Jiron Leoncio Prado,Avenida German Aguirre
Torre Tagle,Jose Santos Chocano,Avenida Los Proceres,Jiron Leonardo Ortiz Salcedo,Jiron Pedro Genaro Delgado
Domingo Nieto,Avenida Los Proceres,Jose Santos Chocano
Arnaldo Marquez,Avenida Los Proceres,Pedro Bermudez,Agustin Gamarra
Ignacio Alvarez Thomas,Avenida Los Proceres,Pedro Bermudez,Jose Galvez,Jiron Leonardo Ortiz Salcedo
Jiron Jose Maria Cordova,Avenida Los Proceres,Jose Galvez,Quijano Lazo,Mendiburu Y Bonet,Toribio de Luzuriaga
Avenida Jose Granda,Jiron Pedro Genaro Delgado,Jose M Eguren,Manuel Telleria,Avenida Los Proceres,Avenida 12 De Octubre,Jose Galvez,Manuel Bonilla,Toribio de Luzuriaga,Jiron Sergio Bernales,Alameda Canta,Jose Maria Barreto,Emilio De La Barrera,Jiron Pedro Silva,Oscar Bernechea,Navarro Del Agulla,Jiron Victor Navarro,Jiron Enrique Arnaez,Jiron Guillermo Ramsey,Calle German Aparicio Gomez Sanchez,Paz Soldan,Jiron Pedro Irigoyen,Miguel Aljovin,Avenida Universitaria
Jiron Pedro Genaro Delgado,Avenida Jose Granda
Jose M Eguren,Avenida Jose Granda
Manuel Telleria,Avenida Jose Granda
Avenida 12 De Octubre,Avenida Jose Granda
Jose Galvez,Avenida Jose Granda
Manuel Bonilla,Avenida Jose Granda
Toribio de Luzuriaga,Avenida Jose Granda
Jiron Sergio Bernales,Avenida Jose Granda
Alameda Canta,Avenida Jose Granda
Jose Maria Barreto,Avenida Jose Granda
Emilio De La Barrera,Avenida Jose Granda
Jiron Pedro Silva,Avenida Jose Granda
Oscar Bernechea,Avenida Jose Granda
Navarro Del Agulla,Avenida Jose Granda
Jiron Victor Navarro,Avenida Jose Granda
Jiron Enrique Arnaez,Avenida Jose Granda
Jiron Guillermo Ramsey,Avenida Jose Granda
Calle German Aparicio Gomez Sanchez,Avenida Jose Granda
Paz Soldan,Avenida Jose Granda
Jiron Pedro Irigoyen,Avenida Jose Granda
Miguel Aljovin,Avenida Jose Granda
Avenida Universitaria,Avenida Jose Granda
